name	url	locale	address	price
Российское шампанское Новый Свет белое брют 10%, 750мл	https://www.perekrestok.ru/cat/758/p/rossijskoe-sampanskoe-novyj-svet-beloe-brut-10-750ml-4069097	ekb	Екатеринбург, ул. Бориса Ельцина, 3	839,99 ₽/шт
Шампанское Новый Светъ белое брют 10.5-13%, 750мл	https://www.perekrestok.ru/cat/758/p/sampanskoe-novyj-svet-beloe-brut-10-5-13-750ml-3443022	ekb	Екатеринбург, ул. Бориса Ельцина, 3	839,99 ₽/шт
Шампанское Новый Светъ белое полусладкое 13%, 750мл	https://www.perekrestok.ru/cat/758/p/sampanskoe-novyj-svet-beloe-polusladkoe-13-750ml-3465582	ekb	Екатеринбург, ул. Бориса Ельцина, 3	839,99 ₽/шт
Российское шампанское Новый Свет белое брют 10%, 750мл	https://www.perekrestok.ru/cat/758/p/rossijskoe-sampanskoe-novyj-svet-beloe-brut-10-750ml-4069097	pg	Пятигорск, улица Малыгина, 5	839,99 ₽/шт
Шампанское Новый Светъ белое полусладкое 13%, 750мл	https://www.perekrestok.ru/cat/758/p/sampanskoe-novyj-svet-beloe-polusladkoe-13-750ml-3465582	pg	Пятигорск, улица Малыгина, 5	839,99 ₽/шт
Российское шампанское Новый Свет белое брют 10%, 750мл	https://www.perekrestok.ru/cat/758/p/rossijskoe-sampanskoe-novyj-svet-beloe-brut-10-750ml-4069097	rnd	Ростов-на-Дону, Будённовский проспект, 45	839,99 ₽/шт
