name	url	locale	address	price	time
Форель стейк	https://www.perekrestok.ru/cat/812/p/forel-stejk-3394126	msk	Москва, Большой Патриарший переулок, 5	1 349,00 ₽/кг	Sun Jul  7 23:20:00 2024
Форель Перекресток 1.5-2 кг потрошеная Карелия	https://www.perekrestok.ru/cat/812/p/forel-perekrestok-1-5-2-kg-potrosenaa-karelia-3996116	msk	Москва, Большой Патриарший переулок, 5	999,00 ₽/кг	Sun Jul  7 23:20:00 2024
Форель филе	https://www.perekrestok.ru/cat/812/p/forel-file-2000923	msk	Москва, Большой Патриарший переулок, 5	1 699,00 ₽/кг	Sun Jul  7 23:20:00 2024
Кижуч Чили стейк	https://www.perekrestok.ru/cat/812/p/kizuc-cili-stejk-4215359	msk	Москва, Большой Патриарший переулок, 5	1 749,00 ₽/кг	Sun Jul  7 23:20:00 2024
Нерка Дальний Восток стейк	https://www.perekrestok.ru/cat/812/p/nerka-dalnij-vostok-stejk-4331312	msk	Москва, Большой Патриарший переулок, 5	2 249,00 ₽/кг	Sun Jul  7 23:20:00 2024
Дорадо Турция	https://www.perekrestok.ru/cat/812/p/dorado-turcia-81555	msk	Москва, Большой Патриарший переулок, 5	819,99 ₽/кг	Sun Jul  7 23:20:00 2024
Сибас Турция	https://www.perekrestok.ru/cat/812/p/sibas-turcia-81554	msk	Москва, Большой Патриарший переулок, 5	819,99 ₽/кг	Sun Jul  7 23:20:00 2024
Треска филе Мурманск	https://www.perekrestok.ru/cat/812/p/treska-file-murmansk-3197733	msk	Москва, Большой Патриарший переулок, 5	749,00 ₽/кг	Sun Jul  7 23:20:00 2024
Камбала потрошеная без головы Мурманск	https://www.perekrestok.ru/cat/812/p/kambala-potrosenaa-bez-golovy-murmansk-2083076	msk	Москва, Большой Патриарший переулок, 5	299,99 ₽/кг	Sun Jul  7 23:20:00 2024
Тунец филе	https://www.perekrestok.ru/cat/812/p/tunec-file-3661161	msk	Москва, Большой Патриарший переулок, 5	1 199,00 ₽/кг	Sun Jul  7 23:20:00 2024
Скумбрия	https://www.perekrestok.ru/cat/812/p/skumbria-2124163	msk	Москва, Большой Патриарший переулок, 5	419,99 ₽/кг	Sun Jul  7 23:20:00 2024
Форель Люди Любят радужная филе-кусок с кожей замороженная, 400г	https://www.perekrestok.ru/cat/176/p/forel-ludi-lubat-raduznaa-file-kusok-s-kozej-zamorozennaa-400g-4340995	msk	Москва, Большой Патриарший переулок, 5	699,99 ₽/шт	Sun Jul  7 23:20:00 2024
Лосось Мурманск стейк	https://www.perekrestok.ru/cat/812/p/losos-murmansk-stejk-57597	spb	Санкт-Петербург, Биржевая площадь, 4	2 699,00 ₽/кг	Sun Jul  7 23:20:00 2024
Лосось Мурманск хвостовая часть	https://www.perekrestok.ru/cat/812/p/losos-murmansk-hvostovaa-cast-3028407	spb	Санкт-Петербург, Биржевая площадь, 4	899,00 ₽/кг	Sun Jul  7 23:20:00 2024
Лосось Мурманск филе на коже	https://www.perekrestok.ru/cat/812/p/losos-murmansk-file-na-koze-2124174	spb	Санкт-Петербург, Биржевая площадь, 4	3 199,00 ₽/кг	Sun Jul  7 23:20:00 2024
Нерка Дальний Восток стейк	https://www.perekrestok.ru/cat/812/p/nerka-dalnij-vostok-stejk-4331312	spb	Санкт-Петербург, Биржевая площадь, 4	1 299,00 ₽/кг	Sun Jul  7 23:20:00 2024
Рыба лосось стейк в маринаде	https://www.perekrestok.ru/cat/176/p/ryba-losos-stejk-v-marinade-78004162	spb	Санкт-Петербург, Биржевая площадь, 4	2 799,00 ₽/кг	Sun Jul  7 23:20:00 2024
Камбала потрошеная без головы Мурманск	https://www.perekrestok.ru/cat/812/p/kambala-potrosenaa-bez-golovy-murmansk-2083076	spb	Санкт-Петербург, Биржевая площадь, 4	299,99 ₽/кг	Sun Jul  7 23:20:00 2024
Минтай	https://www.perekrestok.ru/cat/812/p/mintaj-3094397	spb	Санкт-Петербург, Биржевая площадь, 4	229,99 ₽/кг	Sun Jul  7 23:20:00 2024
Скумбрия	https://www.perekrestok.ru/cat/812/p/skumbria-2124163	spb	Санкт-Петербург, Биржевая площадь, 4	419,99 ₽/кг	Sun Jul  7 23:20:00 2024
Форель стейк	https://www.perekrestok.ru/cat/812/p/forel-stejk-3394126	nn	Нижний Новгород, площадь Минина и Пожарского, 2	1 199,00 ₽/кг	Sun Jul  7 23:20:00 2024
Форель Перекресток 1.5-2 кг потрошеная Карелия	https://www.perekrestok.ru/cat/812/p/forel-perekrestok-1-5-2-kg-potrosenaa-karelia-3996116	nn	Нижний Новгород, площадь Минина и Пожарского, 2	999,00 ₽/кг	Sun Jul  7 23:20:00 2024
Лосось Мурманск стейк	https://www.perekrestok.ru/cat/812/p/losos-murmansk-stejk-57597	nn	Нижний Новгород, площадь Минина и Пожарского, 2	2 699,00 ₽/кг	Sun Jul  7 23:20:00 2024
Лосось Мурманск хвостовая часть	https://www.perekrestok.ru/cat/812/p/losos-murmansk-hvostovaa-cast-3028407	nn	Нижний Новгород, площадь Минина и Пожарского, 2	899,99 ₽/кг	Sun Jul  7 23:20:00 2024
Лосось Мурманск потрошеный	https://www.perekrestok.ru/cat/812/p/losos-murmansk-potrosenyj-2718	nn	Нижний Новгород, площадь Минина и Пожарского, 2	2 299,00 ₽/кг	Sun Jul  7 23:20:00 2024
Лосось кусок	https://www.perekrestok.ru/cat/812/p/losos-kusok-3035578	nn	Нижний Новгород, площадь Минина и Пожарского, 2	2 699,00 ₽/кг	Sun Jul  7 23:20:00 2024
Кижуч Чили стейк	https://www.perekrestok.ru/cat/812/p/kizuc-cili-stejk-4215359	nn	Нижний Новгород, площадь Минина и Пожарского, 2	1 749,00 ₽/кг	Sun Jul  7 23:20:00 2024
Лосось Чили стейк	https://www.perekrestok.ru/cat/812/p/losos-cili-stejk-2068358	nn	Нижний Новгород, площадь Минина и Пожарского, 2	1 649,00 ₽/кг	Sun Jul  7 23:20:00 2024
Нерка Дальний Восток стейк	https://www.perekrestok.ru/cat/812/p/nerka-dalnij-vostok-stejk-4331312	nn	Нижний Новгород, площадь Минина и Пожарского, 2	1 199,00 ₽/кг	Sun Jul  7 23:20:00 2024
Лосось Чили кусок	https://www.perekrestok.ru/cat/812/p/losos-cili-kusok-2068339	nn	Нижний Новгород, площадь Минина и Пожарского, 2	1 649,00 ₽/кг	Sun Jul  7 23:20:00 2024
Горбуша Дальний Восток потрошеная	https://www.perekrestok.ru/cat/812/p/gorbusa-dalnij-vostok-potrosenaa-4331372	nn	Нижний Новгород, площадь Минина и Пожарского, 2	399,99 ₽/кг	Sun Jul  7 23:20:00 2024
Рыба лосось стейк в маринаде	https://www.perekrestok.ru/cat/176/p/ryba-losos-stejk-v-marinade-78004162	nn	Нижний Новгород, площадь Минина и Пожарского, 2	2 199,00 ₽/кг	Sun Jul  7 23:20:00 2024
