name	url	locale	address	price	time
Икра Мормер нерки зернистая, 200г	https://www.perekrestok.ru/cat/180/p/ikra-mormer-nerki-zernistaa-200g-4357980	msk	Москва, Большой Патриарший переулок, 5	1 999,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра Мормер чавычи зернистая, 200г	https://www.perekrestok.ru/cat/180/p/ikra-mormer-cavyci-zernistaa-200g-4357979	msk	Москва, Большой Патриарший переулок, 5	2 299,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра нерки Камчатское море зернистая лососёвая солёная, 90г	https://www.perekrestok.ru/cat/180/p/ikra-nerki-kamcatskoe-more-zernistaa-lososevaa-solenaa-90g-3695944	msk	Москва, Большой Патриарший переулок, 5	499,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра лососёвая горбуши, 95г	https://www.perekrestok.ru/cat/180/p/ikra-lososevaa-gorbusi-95g-3465904	msk	Москва, Большой Патриарший переулок, 5	319,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра лососёвая Красное золото, 100г	https://www.perekrestok.ru/cat/180/p/ikra-lososevaa-krasnoe-zoloto-100g-2046674	msk	Москва, Большой Патриарший переулок, 5	669,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра лососёвая Красное золото, 500г	https://www.perekrestok.ru/cat/180/p/ikra-lososevaa-krasnoe-zoloto-500g-2046679	msk	Москва, Большой Патриарший переулок, 5	2 699,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра Камчатское Море лососевая зернистая соленая, 100г	https://www.perekrestok.ru/cat/180/p/ikra-kamcatskoe-more-lososevaa-zernistaa-solenaa-100g-4316773	msk	Москва, Большой Патриарший переулок, 5	549,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра Зернистая Лососёвая горбуши соленая Маркет Collection, 240г	https://www.perekrestok.ru/cat/180/p/ikra-zernistaa-lososevaa-gorbusi-solenaa-market-collection-240g-4323783	msk	Москва, Большой Патриарший переулок, 5	1 799,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра горбуши Камчатское море зернистая солёная, 200г	https://www.perekrestok.ru/cat/180/p/ikra-gorbusi-kamcatskoe-more-zernistaa-solenaa-200g-4180322	msk	Москва, Большой Патриарший переулок, 5	999,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра горбуши Путина зернистая лососёвая 1 сорт, 440г	https://www.perekrestok.ru/cat/180/p/ikra-gorbusi-putina-zernistaa-lososevaa-1-sort-440g-2053738	msk	Москва, Большой Патриарший переулок, 5	2 699,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра горбуши зернистая солёная Маркет Collection, 160г	https://www.perekrestok.ru/cat/180/p/ikra-gorbusi-zernistaa-solenaa-market-collection-160g-4326862	msk	Москва, Большой Патриарший переулок, 5	799,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра лососёвая Красное Золото, 320г	https://www.perekrestok.ru/cat/180/p/ikra-lososevaa-krasnoe-zoloto-320g-2046677	msk	Москва, Большой Патриарший переулок, 5	1 899,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра Мормер кижуча зернистая, 200г	https://www.perekrestok.ru/cat/180/p/ikra-mormer-kizuca-zernistaa-200g-4320227	msk	Москва, Большой Патриарший переулок, 5	1 499,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра кеты Путина зернистая лососёвая солёная, 120г	https://www.perekrestok.ru/cat/180/p/ikra-kety-putina-zernistaa-lososevaa-solenaa-120g-3689550	msk	Москва, Большой Патриарший переулок, 5	999,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра форели зернистая солёная, 180г	https://www.perekrestok.ru/cat/180/p/ikra-foreli-zernistaa-solenaa-180g-4244343	msk	Москва, Большой Патриарший переулок, 5	1 199,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра Мормер нерки зернистая, 200г	https://www.perekrestok.ru/cat/180/p/ikra-mormer-nerki-zernistaa-200g-4320226	msk	Москва, Большой Патриарший переулок, 5	1 899,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра Kala Ranta форели зернистая солёная, 500г	https://www.perekrestok.ru/cat/180/p/ikra-kala-ranta-foreli-zernistaa-solenaa-500g-4347638	msk	Москва, Большой Патриарший переулок, 5	2 999,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра осетровая Чёрное золото Стандарт зернистая пастеризованная, 100г	https://www.perekrestok.ru/cat/180/p/ikra-osetrovaa-cernoe-zoloto-standart-zernistaa-pasterizovannaa-100g-3231978	msk	Москва, Большой Патриарший переулок, 5	4 699,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра осетровая Русский Икорный Дом Стандарт зернистая пастеризованная, 50г	https://www.perekrestok.ru/cat/180/p/ikra-osetrovaa-russkij-ikornyj-dom-standart-zernistaa-pasterizovannaa-50g-3231966	msk	Москва, Большой Патриарший переулок, 5	3 299,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра осетровая Royal Black зернистая пастеризованная, 100г	https://www.perekrestok.ru/cat/180/p/ikra-osetrovaa-royal-black-zernistaa-pasterizovannaa-100g-3499470	msk	Москва, Большой Патриарший переулок, 5	5 499,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра Астраханская Икра белуги гибрид зернистая, 50г	https://www.perekrestok.ru/cat/180/p/ikra-astrahanskaa-ikra-belugi-gibrid-zernistaa-50g-4324179	msk	Москва, Большой Патриарший переулок, 5	3 899,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра Royal Black зернистая осетровых рыб аквакультуры фасованная, 50г	https://www.perekrestok.ru/cat/180/p/ikra-royal-black-zernistaa-osetrovyh-ryb-akvakultury-fasovannaa-50g-4316642	msk	Москва, Большой Патриарший переулок, 5	3 499,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра Астраханская Икра стерляди зернистая, 50г	https://www.perekrestok.ru/cat/180/p/ikra-astrahanskaa-ikra-sterladi-zernistaa-50g-4324176	msk	Москва, Большой Патриарший переулок, 5	3 499,00 ₽/шт	Sun Jul  7 23:20:00 2024
Икра минтая Smak стерилизованная, 120г	https://www.perekrestok.ru/cat/180/p/ikra-mintaa-smak-sterilizovannaa-120g-3681679	msk	Москва, Большой Патриарший переулок, 5	109,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра трески Формула ГОСТа стерилизованная, 220г	https://www.perekrestok.ru/cat/180/p/ikra-treski-formula-gosta-sterilizovannaa-220g-4029978	msk	Москва, Большой Патриарший переулок, 5	169,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра трески Smak стерилизованная, 120г	https://www.perekrestok.ru/cat/180/p/ikra-treski-smak-sterilizovannaa-120g-3681680	msk	Москва, Большой Патриарший переулок, 5	109,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра Nord Piligrim трески атлантической, 160г	https://www.perekrestok.ru/cat/180/p/ikra-nord-piligrim-treski-atlanticeskoj-160g-4276636	msk	Москва, Большой Патриарший переулок, 5	139,99 ₽/шт	Sun Jul  7 23:20:00 2024
Икра мойвы Санта Бремор с копчёным лососем, 180г	https://www.perekrestok.ru/cat/180/p/ikra-mojvy-santa-bremor-s-kopcenym-lososem-180g-3976387	msk	Москва, Большой Патриарший переулок, 5	149,99 ₽/шт	Sun Jul  7 23:20:00 2024
