name	url	locale	address	price	time
Филе курицы в маринаде	https://www.perekrestok.ru/cat/951/p/file-kuricy-v-marinade-78003876	msk	Москва, Большой Патриарший переулок, 5	499,99 ₽/кг	Sun Jul  7 23:20:00 2024
Шашлык Перекрёсток по-московски охлаждённый	https://www.perekrestok.ru/cat/951/p/saslyk-perekrestok-po-moskovski-ohlazdennyj-78004173	msk	Москва, Большой Патриарший переулок, 5	369,99 ₽/кг	Sun Jul  7 23:20:00 2024
Филе голени индейки Индилайт в пряном маринаде охлаждённое, 900г	https://www.perekrestok.ru/cat/951/p/file-goleni-indejki-indilajt-v-pranom-marinade-ohlazdennoe-900g-4345931	msk	Москва, Большой Патриарший переулок, 5	409,99 ₽/шт	Sun Jul  7 23:20:00 2024
Стейк Цыплёнка Бройлера Мираторг Классический в маринаде охлажденный, 450г	https://www.perekrestok.ru/cat/951/p/stejk-cyplenka-brojlera-miratorg-klassiceskij-v-marinade-ohlazdennyj-450g-4266469	msk	Москва, Большой Патриарший переулок, 5	259,99 ₽/шт	Sun Jul  7 23:20:00 2024
Стейк Самсон из свиной корейки в маринаде категории Б охлаждённый, 400г	https://www.perekrestok.ru/cat/951/p/stejk-samson-iz-svinoj-korejki-v-marinade-kategorii-b-ohlazdennyj-400g-4339454	msk	Москва, Большой Патриарший переулок, 5	249,99 ₽/шт	Sun Jul  7 23:20:00 2024
Голень куриная Перекрёсток в маринаде	https://www.perekrestok.ru/cat/951/p/golen-kurinaa-perekrestok-v-marinade-4323611	msk	Москва, Большой Патриарший переулок, 5	319,99 ₽/кг	Sun Jul  7 23:20:00 2024
Шашлык Кстати О Птичках куриный классический	https://www.perekrestok.ru/cat/951/p/saslyk-kstati-o-ptickah-kurinyj-klassiceskij-4348252	msk	Москва, Большой Патриарший переулок, 5	259,99 ₽/кг	Sun Jul  7 23:20:00 2024
Квисо Своя куриное охлажденное	https://www.perekrestok.ru/cat/951/p/kviso-svoa-kurinoe-ohlazdennoe-4280417	msk	Москва, Большой Патриарший переулок, 5	209,99 ₽/кг	Sun Jul  7 23:20:00 2024
Шашлычок Нежность из индейки	https://www.perekrestok.ru/cat/951/p/saslycok-neznost-iz-indejki-78003846	msk	Москва, Большой Патриарший переулок, 5	489,99 ₽/кг	Sun Jul  7 23:20:00 2024
Голень Воловский бройлер в маринаде по-итальянски охл	https://www.perekrestok.ru/cat/951/p/golen-volovskij-brojler-v-marinade-po-italanski-ohl-4103966	msk	Москва, Большой Патриарший переулок, 5	359,99 ₽/кг	Sun Jul  7 23:20:00 2024
Антрекот Мясо есть! для запекания из говядины бескостный категории А охлажденный, 600г	https://www.perekrestok.ru/cat/951/p/antrekot-maso-est-dla-zapekania-iz-govadiny-beskostnyj-kategorii-a-ohlazdennyj-600g-4350441	msk	Москва, Большой Патриарший переулок, 5	749,99 ₽/шт	Sun Jul  7 23:20:00 2024
Колбаски из говядины Мираторг Чевапчичи, 300г	https://www.perekrestok.ru/cat/951/p/kolbaski-iz-govadiny-miratorg-cevapcici-300g-3492564	msk	Москва, Большой Патриарший переулок, 5	229,99 ₽/шт	Sun Jul  7 23:20:00 2024
Колбаски свино-говяжие Мираторг для гриля охлаждённые, 400г	https://www.perekrestok.ru/cat/951/p/kolbaski-svino-govazie-miratorg-dla-grila-ohlazdennye-400g-3456123	msk	Москва, Большой Патриарший переулок, 5	229,99 ₽/шт	Sun Jul  7 23:20:00 2024
Колбаски свиные Мираторг тирольские с зеленью охлаждённые, 400г	https://www.perekrestok.ru/cat/951/p/kolbaski-svinye-miratorg-tirolskie-s-zelenu-ohlazdennye-400g-3434750	msk	Москва, Большой Патриарший переулок, 5	239,99 ₽/шт	Sun Jul  7 23:20:00 2024
