name	price	size	url	time	name_	price_	brand	calories	proteins	fats	carbos	composition	get_ok	parse_ok	time_
Пельмени с индейкой Зелёная Линия, 800г	559,99 ₽/шт	800 гр	https://www.perekrestok.ru/cat/58/p/pelmeni-s-indejkoj-zelenaa-linia-800g-4105907	Wed Jul  3 15:04:23 2024	Пельмени с индейкой Зелёная Линия, 800г	Цена599,99 ₽	Зелёная Линия	239.0	9.0 г	11.0 г	26.0 г	Фарш: филе индейки, лук репчатый, масло сливочное, соль пищевая, сахар, перец черный, тесто: мука пшеничная высшего сорта, вода питьевая, соль пищевая, масло подсолнечное, комплексная пищевая добавка (антиокислители: аскорбиновая кислота, лимонная кислота, красители: каротины, рибофлавин). 	True	True	Fri Jul  5 23:10:14 2024
Пельмени с курицей Зелёная Линия, 500г	349,99 ₽/шт	500 гр	https://www.perekrestok.ru/cat/58/p/pelmeni-s-kuricej-zelenaa-linia-500g-4105906	Wed Jul  3 15:04:23 2024	Пельмени с курицей Зелёная Линия, 500г	Цена329,99 ₽	Зелёная Линия	253.0	8.0 г	13.0 г	26.0 г	Фарш: филе куриной грудки, мясо бескостное тушки цыпленка бройлера, масло сливочное, лук репчатый, соль пищевая, пшеничная клетчатка, сахар, перец черный, тесто: мука пшеничная высшего сорта, вода питьевая, меланж яичный, соль пищевая, масло подсолнечное, комплексная пищевая добавка (антиокислители: аскорбиновая кислота, лимонная кислота, красители: каротины, рибофлавин). 	True	True	Fri Jul  5 23:10:16 2024
Вареники с вишней замороженные Маркет Перекрёсток, 450г	249,99 ₽/шт	450 гр	https://www.perekrestok.ru/cat/58/p/vareniki-s-visnej-zamorozennye-market-perekrestok-450g-3641577	Wed Jul  3 15:04:23 2024	Вареники с вишней замороженные Маркет Перекрёсток, 450г	Цена179,99 ₽	Маркет	184.3	4.2 г	0.7 г	40.3 г	Мука пшеничная высшего сорта, вишня без косточки быстрозамороженная, вода питьевая, сахар, масло растительное, соль. Продукт может содержать молоко, соевый белок, яйцо и продукты их переработи. Возможно наличие фрагментов косточки. 	True	True	Fri Jul  5 23:10:16 2024
Вареники с творогом замороженные Маркет Перекрёсток, 450г	209,99 ₽/шт	450 гр	https://www.perekrestok.ru/cat/58/p/vareniki-s-tvorogom-zamorozennye-market-perekrestok-450g-3641576	Wed Jul  3 15:04:23 2024	Вареники с творогом замороженные Маркет Перекрёсток, 450г	Цена179,99 ₽	Маркет	223.1	10.2 г	4.7 г	35.0 г	Мука пшеничная высшего сорта, творог 5% (нормализованное молоко, закваска молочнокислых культур сычужного фермента, уплотнитель - хлорид кальция), вода питьевая, меланж яичный, масло растительное, соль поваренная пищевая, ароматизатор пищевой ванилин (сухой глюозый сироп, вкусоароматические вещества, агент антислеживающий е551), эмульгаторы (лецитин соевый е471), антиокислитель аскорбиновая кислота, ферментный препарат животного происхождения липаза. 	True	True	Fri Jul  5 23:10:17 2024
Пицца Римская Крудо Мясная Маркет Collection, 440г	419,99 ₽/шт	440 гр	https://www.perekrestok.ru/cat/58/p/picca-rimskaa-krudo-masnaa-market-collection-440g-4327674	Wed Jul  3 15:04:23 2024	Пицца Римская Крудо Мясная Маркет Collection, 440г	Цена419,99 ₽	Market Collection	260.0	19.0 г	10.0 г	24.0 г	Тестовая основа: мука пшеничная, вода питьевая, соль, масло оливковое, дрожжи хлебопекарные сухие инстантные, начинка: белково- жировой продукт для пиццы extra alti (сыр «кальята», заменитель молочного жира, антиокислитель концентрат смеси токоферолов (е306)), вода, молочный белок, стабилизатор (е1422), эмульгаторы (е331(ii), е340(ii), е452(i)), соль, сыворотка молочная, сухая, консервант е202, красители (е160а, е171)), пицца-соус (томатное пюре, соль, сахар, лук, базилик, орегано, белый перец), бекон сырокопченый, колбаса сырокопченая полусухая чоризо, перец болгарский, лук репчатый, соус томатный барбекью классический (вода, сахар, паста томатная, загустители (е1422, е415), соль, регулятор кислотности е260, сироп карамельный, ароматизатор, перец черный, паприка красная, консервант е211), мука пшеничная хлебопекарная сорт крупчатка. 	True	True	Fri Jul  5 23:10:18 2024
Пицца Zotman Ice Баварская мясная, 465г	538,99 ₽/шт	465 гр	https://www.perekrestok.ru/cat/58/p/picca-zotman-ice-bavarskaa-masnaa-465g-4216527	Wed Jul  3 15:04:23 2024	Пицца Zotman Ice Баварская мясная, 465г	Цена549,99 ₽	Zotman	175.0	9.0 г	7.0 г	20.0 г	Основа для пиццы отпеченная (мука пшеничная хлебопекарная высшего сорта, вода питьевая, мука пшеничная ферментированная, мука соевая, крупа манная,соль поваренная пищевая, сахар, дрожжи сухие), томатный соус (томаты очищенные, сахар, оливковое масло, соль поваренная пищевая, перец черный молотый), сыр мягкий моцарелла ностра тертый м.д.ж. в сух. вещ-ве 40% (молоко нормализованное пастеризованное, соль поваренная пищевая, закваска термофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат микробного происхождения, регулятор кислотности – лимонная кислота), перец болгарский, соус томатный барбекю классический (вода питьевая, томатная паста, сахар, cоль поваренная пищевая, загустители – е1422, е415, соус-маринад терияки, регулятор кислотности e260, ароматизатор, краситель e150d, перец черный, паприка красная, консервант e211), колбаски «болгарские» (свинина, говядина, шпик свиной, соль пищевая, комплексная пищевая добавка (глюкоза, пряности натуральныемолотые (кориандр, перец черный), экстракты из натуральных пряностей (чеснок, паприка, перец черный, кориандр, перец душистый), усилитель вкуса и аромата (глутамат натрия), антиокислитель (аскорбат натрия), регуляторы кислотности (ацетат натрия, цитрат натрия)), фиксатор окраски (нитрит натрия), бекон к/в из свинины (свиная грудинка, вода питьевая, соль пищевая, комплексная пищевая добавка (сахара (виноградный сахар, декстроза, глюкоза), пищевая добавка (сахара (виноградный сахар, декстроза, глюкоза), антиокислитель (аскорбат натрия), загуститель (каррагинан), регулятор кислотности (трифосфат натрия, пирофосфат натрия), усилители вкуса и аромата (глутамат натрия, е635), краситель пищевой натуральный (кармины), экстракты дрожжей, ароматизаторы пищевые), фиксатор окраски (нитрит натрия). поверхность продукта обработана раствором пищевой добавки (вода питьевая, консерванты (сорбат калия, е219)), лук микс (лук репчатый красный, лук зеленый), изделие колбасное с/к колбаса п/с пепперони (свинина, говядина, шпиг, соевый белок, соль поваренная пищевая, специи и экстракты специй, экстракт паприки, сахар, растительное масло, усилитель вкуса и аромата (глутамат натрия), антиокислитель (изоаскорбат натрия), пшеничные волокна, мальтодекстрин, ароматизатор, глюкоза, стартовые культуры, краситель красный рисовый), фиксатор окраски (нитрит натрия), колбасное изделие с/к колбаса п/с чоризо (свинина, шпиг, жир говяжий, соевый белок, соль, специи и экстракты специй (перец чили, чеснок, паприка), сахар, пшеничные волокна, усилитель вкуса и аромата (глутамат натрия), антиокислители (аскорбиновая кислота, изоаскорбат натрия), фиксатор окраски (нитрит натрия). 	True	True	Fri Jul  5 23:10:19 2024
Пицца La Trattoria Пепперони, 335г	299,99 ₽/шт	335 гр	https://www.perekrestok.ru/cat/58/p/picca-la-trattoria-pepperoni-335g-3477958	Wed Jul  3 15:04:23 2024	Пицца La Trattoria Пепперони, 335г	Цена279,99 ₽	La Trattoria	300.0	11.6 г	15.1 г	29.3 г	Тестовая основа: мука пшеничная хлебопекарная в/с, вода питьевая, соль, дрожжи хлебопекарные прессованные, сахар; оригинальный томатный соус (вода питьевая, томатная паста, сахар, крахмал картофельный, соль, пряности, консервант сорбат калия), колбаса пепперони (свинина, шпик, соль, специи, глюкозный сироп, сахар, фиксатор окраски нитрит натрия), сыр, сыр моцарелла, базилик. 	True	True	Fri Jul  5 23:10:20 2024
Пицца La Trattoria 4 сыра, 335г	299,99 ₽/шт	335 гр	https://www.perekrestok.ru/cat/58/p/picca-la-trattoria-4-syra-335g-3477959	Wed Jul  3 15:04:23 2024	Пицца La Trattoria 4 сыра, 335г	Цена279,99 ₽	La Trattoria	282.0	10.4 г	13.5 г	29.7 г	Тестовая основа (мука пшеничная хлебопекарная в/с, вода питьевая, масло растительное, соль, дрожжи хлебопекарные прессованные, мука рисовая, сахар), оригинальный томатный соус ( вода питьевая, томатная паста, сахар, крахмал картофельный, соль, пряности, консервант сорбат калия), сыр «эдам», сыр «моцарелла», сыр с голубой плесенью, сыр «маасдамер», базилик. 	True	True	Fri Jul  5 23:10:20 2024
Пицца Zotman Ice Груша и горгонзола, 415г	574,99 ₽/шт	415 гр	https://www.perekrestok.ru/cat/58/p/picca-zotman-ice-grusa-i-gorgonzola-415g-4216530	Wed Jul  3 15:04:23 2024	Пицца Zotman Ice Груша и горгонзола, 415г	Цена574,99 ₽	Zotman	259.0	10.0 г	14.0 г	24.0 г	Основа для пиццы отпеченная (мука пшеничная хлебопекарная высшего сорта, вода питьевая, мука пшеничная ферментированная, мука соевая, крупа манная, соль поваренная пищевая, сахар, дрожжи хлебопекарные), сыр мягкий моцарелла ностра тертый м.д.ж. в сух. вещ-ве 40% (молоко нормализованное пастеризованное, соль поваренная пищевая, закваска термофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат микробного происхождения, регулятор кислотности – лимонная кислота), соус сырный (сыр творожный м.д.ж в сух.в-ве 70%, напиток молокосодержащий с заменителем молочного жира м.д.ж 3,2%, соль поваренная пищевая), груша, сыр с благородной плесенью м.д.ж в сух в-ве 53% (молоко пастеризованное, соль поваренная пищевая, бактериальная закваска (термофильных и мезофильных молочнокислых микрооганизмов, уплотнитель: хлорид кальция, культура благородной плесени penicillium roqueforti), острый мед (мед цветочный, красный перец), грецкий орех. 	True	True	Fri Jul  5 23:10:21 2024
Пицца Zotman Ice Пепперони, 400г	448,99 ₽/шт	400 гр	https://www.perekrestok.ru/cat/58/p/picca-zotman-ice-pepperoni-400g-4216524	Wed Jul  3 15:04:23 2024	Пицца Zotman Ice Пепперони, 400г	Цена475,99 ₽	Zotman	194.0	9.0 г	8.0 г	21.0 г	Основа для пиццы отпеченная (мука пшеничная хлебопекарная высшего сорта, вода питьевая, мука пшеничная ферментированная, мука соевая, крупа манная, соль поваренная пищевая, сахар, дрожжи сухие), томатный соус (томаты очищенные, сахар, оливковое масло, соль поваренная пищевая, перец черный молотый), сыр мягкий моцарелла ностра тертый м.д.ж. в сух. вещ-ве 40% (молоко нормализованное пастеризованное, соль поваренная пищевая, закваска термофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат микробного происхождения, регулятор кислотности – лимонная кислота), изделие колбасное с/к колбаса п/с пепперони (свинина, говядина, шпиг, соевый белок, соль поваренная пищевая, специи и экстракты специй, экстракт паприки, сахар, растительное масло, усилитель вкуса и аромата (глутомат натрия), антиокислитель (изоаскорбат натрия), пшеничные волокна, мальтодекстрин, ароматизатор, глюкоза, стартовые культуры, краситель красный рисовый), фиксатор окраски (нитрит натрия). 	True	True	Fri Jul  5 23:10:22 2024
