name	price	size	url	time	name_	price_	brand	calories	proteins	fats	carbos	composition	get_ok	parse_ok	time_
Лёд Nice Ice для напитков, 1кг	154,99 ₽/шт	1000 гр	https://www.perekrestok.ru/cat/305/p/led-nice-ice-dla-napitkov-1kg-3977275	Wed Jul  3 15:04:29 2024	Лёд Nice Ice для напитков, 1кг	Цена154,99 ₽	none	10.0	0.1 г	0.1 г	0.1 г	Очищенная питьевая вода. 	True	True	Fri Jul  5 23:13:59 2024
